Month	Date	Year	sampleDir
Mar	20	2015	150320_SRR1129696
Mar	20	2015	150320_SRR1129588
Mar	20	2015	150320_SRR1129150
Mar	20	2015	150320_SRR1129502
Mar	20	2015	150320_SRR1129316
Mar	20	2015	150320_SRR1128528
Mar	20	2015	150320_SRR1129844
Mar	20	2015	150320_SRR1129967
Mar	20	2015	150320_SRR1130111
Mar	20	2015	150320_SRR1129142
Mar	20	2015	150320_SRR1129457
Mar	20	2015	150320_SRR1130566
Mar	20	2015	150320_SRR1130195
Mar	20	2015	150320_SRR1128784
Mar	20	2015	150320_SRR1128679
Mar	20	2015	150320_SRR1129985
Mar	20	2015	150320_SRR1130379
Mar	20	2015	150320_SRR1139205
Mar	20	2015	150320_SRR1130554
Mar	20	2015	150320_SRR1130258
Mar	20	2015	150320_SRR1130272
Mar	20	2015	150320_SRR1129528
Mar	20	2015	150320_SRR1130569
Mar	20	2015	150320_SRR1130366
Mar	20	2015	150320_SRR1130232
Mar	20	2015	150320_SRR1130575
Mar	20	2015	150320_SRR1128909
Mar	20	2015	150320_SRR1128976
Mar	20	2015	150320_SRR1128875
Mar	20	2015	150320_SRR1128932
Mar	20	2015	150320_SRR1129373
Mar	20	2015	150320_SRR1128551
Mar	20	2015	150320_SRR1129225
Mar	20	2015	150320_SRR1139225
Mar	20	2015	150320_SRR1144292
Mar	20	2015	150320_SRR1139403
Mar	20	2015	150320_SRR1142564
Mar	20	2015	150320_SRR1143373
Mar	20	2015	150320_SRR1182373
Mar	20	2015	150320_SRR1139265
Mar	20	2015	150320_SRR1144298
Mar	20	2015	150320_SRR1186110
Mar	20	2015	150320_SRR1139278
Mar	20	2015	150320_SRR1186101
Mar	20	2015	150320_SRR1186103
Mar	20	2015	150320_SRR1186094
Mar	20	2015	150320_SRR1143094
Mar	20	2015	150320_SRR1186104
Mar	20	2015	150320_SRR1186105
Mar	20	2015	150320_SRR1186107
Mar	20	2015	150320_SRR1141824
Mar	20	2015	150320_SRR1144079
Mar	20	2015	150320_SRR1186113
Mar	20	2015	150320_SRR1182366
Mar	20	2015	150320_SRR1144091
Mar	20	2015	150320_SRR1186093
Mar	20	2015	150320_SRR1186115
Mar	20	2015	150320_SRR1186098
Mar	20	2015	150320_SRR1186122
Mar	20	2015	150320_SRR1182372
Mar	20	2015	150320_SRR1186124
Mar	20	2015	150320_SRR1186090
Mar	20	2015	150320_SRR1186127
Mar	20	2015	150320_SRR1186128
Mar	20	2015	150320_SRR1186120
Mar	20	2015	150320_SRR1186130
Mar	20	2015	150320_SRR1186132
Mar	20	2015	150320_SRR1186144
Mar	20	2015	150320_SRR1186147
Mar	20	2015	150320_SRR1186141
Mar	20	2015	150320_SRR1186117
Mar	20	2015	150320_SRR1186091
Mar	20	2015	150320_SRR1186125
Mar	20	2015	150320_SRR1186142
Mar	20	2015	150320_SRR1186121
Mar	20	2015	150320_SRR1186140
Mar	20	2015	150320_SRR1186138
Mar	20	2015	150320_SRR1186139
Mar	20	2015	150320_SRR1186143
Mar	20	2015	150320_SRR1186148
Mar	20	2015	150320_SRR1186135
Mar	20	2015	150320_SRR1186136
Mar	20	2015	150320_SRR1186133
Mar	20	2015	150320_SRR1186137
Mar	23	2015	150323_SRR1186154
Mar	23	2015	150323_SRR1186152
Mar	23	2015	150323_SRR1186149
Mar	23	2015	150323_SRR1186150
Mar	23	2015	150323_SRR1186155
Mar	23	2015	150323_SRR1186158
Mar	23	2015	150323_SRR1186177
Mar	23	2015	150323_SRR1186166
Mar	23	2015	150323_SRR1186180
Mar	23	2015	150323_SRR1186174
Mar	23	2015	150323_SRR1186179
Mar	23	2015	150323_SRR1186169
Mar	23	2015	150323_SRR1186171
Mar	23	2015	150323_SRR1186181
Mar	23	2015	150323_SRR1186175
Mar	23	2015	150323_SRR1186165
Mar	23	2015	150323_SRR1186164
Mar	23	2015	150323_SRR1186187
Mar	23	2015	150323_SRR1186199
Mar	23	2015	150323_SRR1186198
Mar	23	2015	150323_SRR1186195
Mar	23	2015	150323_SRR1186191
Mar	23	2015	150323_SRR1186186
Mar	23	2015	150323_SRR1186163
Mar	23	2015	150323_SRR1186193
Mar	23	2015	150323_SRR1186168
Mar	23	2015	150323_SRR1186189
Mar	23	2015	150323_SRR1186211
Mar	23	2015	150323_SRR1186194
Mar	23	2015	150323_SRR1198022
Mar	23	2015	150323_SRR1186200
Mar	23	2015	150323_SRR1186210
Mar	23	2015	150323_SRR1186204
Mar	23	2015	150323_SRR1186208
Mar	23	2015	150323_SRR1198020
Mar	23	2015	150323_SRR1186203
Mar	23	2015	150323_SRR1198034
Mar	23	2015	150323_SRR1186170
Mar	23	2015	150323_SRR1186202
Mar	23	2015	150323_SRR1186206
Mar	23	2015	150323_SRR1198028
Mar	23	2015	150323_SRR1198026
Mar	23	2015	150323_SRR1198021
Mar	23	2015	150323_SRR1198030
Mar	23	2015	150323_SRR1198024
Mar	23	2015	150323_SRR1186205
Mar	23	2015	150323_SRR1186212
Mar	23	2015	150323_SRR1198025
Mar	23	2015	150323_SRR1186209
Mar	23	2015	150323_SRR1198038
Mar	23	2015	150323_SRR1198047
Mar	23	2015	150323_SRR1198046
Mar	23	2015	150323_SRR1198049
Mar	23	2015	150323_SRR1198035
Mar	23	2015	150323_SRR1198039
Mar	23	2015	150323_SRR1198042
Mar	23	2015	150323_SRR1198053
Mar	23	2015	150323_SRR1198040
Mar	23	2015	150323_SRR1198060
Mar	23	2015	150323_SRR1198050
Mar	23	2015	150323_SRR1198055
Mar	23	2015	150323_SRR1198078
Mar	23	2015	150323_SRR1198057
Mar	23	2015	150323_SRR1198076
Mar	23	2015	150323_SRR1198095
Mar	23	2015	150323_SRR1198075
Mar	23	2015	150323_SRR1198094
Mar	23	2015	150323_SRR1198079
Mar	23	2015	150323_SRR1198058
Mar	23	2015	150323_SRR1198077
Mar	23	2015	150323_SRR1198099
Mar	23	2015	150323_SRR1198062
Mar	23	2015	150323_SRR1198111
Mar	23	2015	150323_SRR1198048
Mar	23	2015	150323_SRR1198102
Mar	23	2015	150323_SRR1198103
Mar	23	2015	150323_SRR1198106
Mar	23	2015	150323_SRR1198120
Mar	23	2015	150323_SRR1198117
Mar	23	2015	150323_SRR1198107
Mar	23	2015	150323_SRR1198109
Mar	23	2015	150323_SRR1198096
Mar	23	2015	150323_SRR1198112
Mar	23	2015	150323_SRR1198104
Mar	23	2015	150323_SRR1198128
Mar	23	2015	150323_SRR1198121
Mar	23	2015	150323_SRR1198122
Mar	23	2015	150323_SRR1198130
Mar	23	2015	150323_SRR1198101
Mar	23	2015	150323_SRR1198119
Mar	23	2015	150323_SRR1198131
Mar	23	2015	150323_SRR1198134
Mar	23	2015	150323_SRR1198124
Mar	23	2015	150323_SRR1198123
Mar	23	2015	150323_SRR1198136
Mar	23	2015	150323_SRR1198133
Mar	23	2015	150323_SRR1198127
Mar	23	2015	150323_SRR1198118
Mar	24	2015	150323_SRR1198129
Mar	25	2015	150325_SRR1198223
Mar	25	2015	150325_SRR1198222
Mar	25	2015	150325_SRR1198225
Mar	25	2015	150325_SRR1198224
Mar	25	2015	150325_SRR1198245
Mar	25	2015	150325_SRR1198219
Mar	25	2015	150325_SRR1198231
Mar	25	2015	150325_SRR1198258
Mar	25	2015	150325_SRR1198221
Mar	25	2015	150325_SRR1198253
Mar	25	2015	150325_SRR1198237
Mar	25	2015	150325_SRR1198238
Mar	25	2015	150325_SRR1198228
Mar	25	2015	150325_SRR1198248
Mar	25	2015	150325_SRR1198232
Mar	25	2015	150325_SRR1198257
Mar	25	2015	150325_SRR1198226
Mar	25	2015	150325_SRR1198250
Mar	25	2015	150325_SRR1198251
Mar	25	2015	150325_SRR1198256
Mar	25	2015	150325_SRR1198272
Mar	25	2015	150325_SRR1198259
Mar	25	2015	150325_SRR1198276
Mar	25	2015	150325_SRR1198267
Mar	25	2015	150325_SRR1198227
Mar	25	2015	150325_SRR1198230
Mar	25	2015	150325_SRR1198264
Mar	25	2015	150325_SRR1202933
Mar	25	2015	150325_SRR1198261
Mar	25	2015	150325_SRR1198233
Mar	25	2015	150325_SRR1198269
Mar	25	2015	150325_SRR1198265
Mar	25	2015	150325_SRR1198262
Mar	25	2015	150325_SRR1202930
Mar	25	2015	150325_SRR1202940
Mar	25	2015	150325_SRR1198271
Mar	25	2015	150325_SRR1202935
Mar	25	2015	150325_SRR1198280
Mar	25	2015	150325_SRR1198255
Mar	25	2015	150325_SRR1202928
Mar	25	2015	150325_SRR1202931
Mar	25	2015	150325_SRR1202934
Mar	25	2015	150325_SRR1202938
Mar	25	2015	150325_SRR1202936
Mar	25	2015	150325_SRR1202942
Mar	25	2015	150325_SRR1198270
Mar	25	2015	150325_SRR1202939
Mar	25	2015	150325_SRR1202937
Mar	25	2015	150325_SRR1202943
Mar	25	2015	150325_SRR1202929
Mar	25	2015	150325_SRR1202947
Mar	25	2015	150325_SRR1202944
Mar	25	2015	150325_SRR1202951
Mar	25	2015	150325_SRR1202948
Mar	25	2015	150325_SRR1202954
Mar	25	2015	150325_SRR1202955
Mar	25	2015	150325_SRR1202956
Mar	25	2015	150325_SRR1202960
Mar	25	2015	150325_SRR1202966
Mar	25	2015	150325_SRR1202972
Mar	25	2015	150325_SRR1202957
Mar	25	2015	150325_SRR1202976
Mar	25	2015	150325_SRR1202969
Mar	25	2015	150325_SRR1202973
Mar	25	2015	150325_SRR1202965
Mar	25	2015	150325_SRR1202971
Mar	25	2015	150325_SRR1202964
Mar	25	2015	150325_SRR1202968
Mar	25	2015	150325_SRR1202975
Mar	25	2015	150325_SRR1210942
Mar	25	2015	150325_SRR1202967
Mar	25	2015	150325_SRR1210941
Mar	25	2015	150325_SRR1210940
Mar	25	2015	150325_SRR1210944
Mar	25	2015	150325_SRR1210956
Mar	25	2015	150325_SRR1210954
Mar	25	2015	150325_SRR1210958
Mar	25	2015	150325_SRR1210948
Mar	25	2015	150325_SRR1210960
Mar	25	2015	150325_SRR1202974
Mar	25	2015	150325_SRR1210968
Mar	25	2015	150325_SRR1210957
Mar	25	2015	150325_SRR1210943
Mar	25	2015	150325_SRR1210972
Mar	25	2015	150325_SRR1210977
Mar	25	2015	150325_SRR1210945
Mar	25	2015	150325_SRR1210963
Mar	25	2015	150325_SRR1210986
Mar	25	2015	150325_SRR1210999
Mar	25	2015	150325_SRR1210983
Mar	25	2015	150325_SRR1210964
Mar	25	2015	150325_SRR1210970
Mar	25	2015	150325_SRR1260611
Mar	25	2015	150325_SRR1210984
Mar	25	2015	150325_SRR1210987
Mar	25	2015	150325_SRR1210997
Mar	25	2015	150325_SRR1210990
Mar	25	2015	150325_SRR1210994
Mar	25	2015	150325_SRR1210996
Mar	25	2015	150325_SRR1260609
Mar	26	2015	150326_SRR1198150
Mar	26	2015	150326_SRR1198151
Mar	26	2015	150326_SRR1198141
Mar	26	2015	150326_SRR1198143
Mar	26	2015	150326_SRR1198162
Mar	26	2015	150326_SRR1198146
Mar	26	2015	150326_SRR1198160
Mar	26	2015	150326_SRR1198139
Mar	26	2015	150326_SRR1198161
Mar	26	2015	150326_SRR1198140
Mar	26	2015	150326_SRR1198164
Mar	26	2015	150326_SRR1198165
Mar	26	2015	150326_SRR1198166
Mar	26	2015	150326_SRR1198147
Mar	26	2015	150326_SRR1198149
Mar	26	2015	150326_SRR1198154
Mar	26	2015	150326_SRR1198152
Mar	26	2015	150326_SRR1198148
Mar	26	2015	150326_SRR1198155
Mar	26	2015	150326_SRR1198192
Mar	26	2015	150326_SRR1198169
Mar	26	2015	150326_SRR1198181
Mar	26	2015	150326_SRR1198194
Mar	26	2015	150326_SRR1198208
Mar	26	2015	150326_SRR1198184
Mar	26	2015	150326_SRR1198199
Mar	26	2015	150326_SRR1198172
Mar	26	2015	150326_SRR1198137
Mar	26	2015	150326_SRR1198174
Mar	26	2015	150326_SRR1198178
Mar	26	2015	150326_SRR1198188
Mar	26	2015	150326_SRR1198173
Mar	26	2015	150326_SRR1198196
Mar	26	2015	150326_SRR1198185
Mar	26	2015	150326_SRR1198195
Mar	26	2015	150326_SRR1198168
Mar	26	2015	150326_SRR1198206
Mar	26	2015	150326_SRR1198177
Mar	26	2015	150326_SRR1198176
Mar	26	2015	150326_SRR1198207
Mar	26	2015	150326_SRR1198183
Mar	26	2015	150326_SRR1198217
Mar	26	2015	150326_SRR1198200
Mar	26	2015	150326_SRR1198215
Mar	26	2015	150326_SRR1198216
Mar	26	2015	150326_SRR1198213
Mar	26	2015	150326_SRR1198218
Mar	26	2015	150326_SRR1198210
Mar	26	2015	150326_SRR1198204
Mar	26	2015	150326_SRR1198212
Mar	26	2015	150326_SRR1260619
Mar	26	2015	150326_SRR1260616
Mar	26	2015	150326_SRR1260615
Mar	26	2015	150326_SRR1260612
Mar	26	2015	150326_SRR1260620
Mar	26	2015	150326_SRR1260626
Mar	26	2015	150326_SRR1260621
Mar	26	2015	150326_SRR1260629
Mar	26	2015	150326_SRR1260618
Mar	26	2015	150326_SRR1260614
Mar	26	2015	150326_SRR1260624
Mar	26	2015	150326_SRR1260623
Mar	26	2015	150326_SRR1260617
Mar	26	2015	150326_SRR1260622
Mar	26	2015	150326_SRR1260625
Mar	26	2015	150326_SRR1260613
Mar	26	2015	150326_SRR1260633
Mar	26	2015	150326_SRR1260634
Mar	26	2015	150326_SRR1260637
Mar	26	2015	150326_SRR1260636
Mar	26	2015	150326_SRR1260649
Mar	26	2015	150326_SRR1260647
Mar	26	2015	150326_SRR1260651
Mar	26	2015	150326_SRR1260650
Mar	26	2015	150326_SRR1260638
Mar	26	2015	150326_SRR1260635
Mar	26	2015	150326_SRR1260644
Mar	26	2015	150326_SRR1260654
Mar	26	2015	150326_SRR1260655
Mar	26	2015	150326_SRR1260652
Mar	26	2015	150326_SRR1260657
Mar	26	2015	150326_SRR1260642
Mar	26	2015	150326_SRR1260641
Mar	26	2015	150326_SRR1260646
Mar	27	2015	150327_SRR1260678
Mar	27	2015	150327_SRR1260681
Mar	27	2015	150327_SRR1260674
Mar	27	2015	150327_SRR1260680
Mar	27	2015	150327_SRR1260662
Mar	27	2015	150327_SRR1260663
Mar	27	2015	150327_SRR1260671
Mar	27	2015	150327_SRR1260661
Mar	27	2015	150327_SRR1260665
Mar	27	2015	150327_SRR1260690
Mar	27	2015	150327_SRR1260676
Mar	27	2015	150327_SRR1260675
Mar	27	2015	150327_SRR1260659
Mar	27	2015	150327_SRR1260673
Mar	27	2015	150327_SRR1260689
Mar	27	2015	150327_SRR1260670
Mar	30	2015	150330_SRR1262857
Mar	30	2015	150330_SRR1262862
Mar	30	2015	150330_SRR1262849
Mar	30	2015	150330_SRR1262854
Mar	30	2015	150330_SRR1262861
Mar	30	2015	150330_SRR1262867
Mar	30	2015	150330_SRR1262853
Mar	30	2015	150330_SRR1262864
Mar	30	2015	150330_SRR1262873
Mar	30	2015	150330_SRR1262860
Mar	30	2015	150330_SRR1262871
Mar	30	2015	150330_SRR1262866
Mar	30	2015	150330_SRR1262872
Mar	30	2015	150330_SRR1262865
Mar	30	2015	150330_SRR1262852
Mar	30	2015	150330_SRR1262875
Mar	31	2015	150331_SRR1260738
Mar	31	2015	150331_SRR1260725
Mar	31	2015	150331_SRR1260709
Mar	31	2015	150331_SRR1260726
Mar	31	2015	150331_SRR1260729
Mar	31	2015	150331_SRR1260715
Mar	31	2015	150331_SRR1260695
Mar	31	2015	150331_SRR1260694
Mar	31	2015	150331_SRR1260692
Mar	31	2015	150331_SRR1260718
Mar	31	2015	150331_SRR1260712
Mar	31	2015	150331_SRR1260731
Mar	31	2015	150331_SRR1260717
Mar	31	2015	150331_SRR1260716
Mar	31	2015	150331_SRR1260691
Mar	31	2015	150331_SRR1260697
Mar	31	2015	150331_SRR1260724
Mar	31	2015	150331_SRR1260732
Mar	31	2015	150331_SRR1262604
Mar	31	2015	150331_SRR1260696
Mar	31	2015	150331_SRR1260728
Mar	31	2015	150331_SRR1260708
Mar	31	2015	150331_SRR1260710
Mar	31	2015	150331_SRR1260714
Mar	31	2015	150331_SRR1260722
Mar	31	2015	150331_SRR1262605
Mar	31	2015	150331_SRR1260733
Mar	31	2015	150331_SRR1262611
Mar	31	2015	150331_SRR1262607
Mar	31	2015	150331_SRR1262608
Mar	31	2015	150331_SRR1260723
Mar	31	2015	150331_SRR1262610
Mar	31	2015	150331_SRR1262613
Mar	31	2015	150331_SRR1262847
Mar	31	2015	150331_SRR1262892
Mar	31	2015	150331_SRR1262882
Mar	31	2015	150331_SRR1262883
Mar	31	2015	150331_SRR1262878
Mar	31	2015	150331_SRR1262898
Mar	31	2015	150331_SRR1262894
Mar	31	2015	150331_SRR1262900
Mar	31	2015	150331_SRR1262880
Mar	31	2015	150331_SRR1262884
Mar	31	2015	150331_SRR1262885
Mar	31	2015	150331_SRR1262890
Mar	31	2015	150331_SRR1262903
Mar	31	2015	150331_SRR1262904
Mar	31	2015	150331_SRR1262899
Mar	31	2015	150331_SRR1262888
Mar	31	2015	150331_SRR1262889
Mar	31	2015	150331_SRR1262909
Mar	31	2015	150331_SRR1262932
Mar	31	2015	150331_SRR1262906
Mar	31	2015	150331_SRR1262923
Mar	31	2015	150331_SRR1262931
Mar	31	2015	150331_SRR1262930
Mar	31	2015	150331_SRR1262887
Mar	31	2015	150331_SRR1262913
Mar	31	2015	150331_SRR1262908
Mar	31	2015	150331_SRR1264713
Mar	31	2015	150331_SRR1262934
Mar	31	2015	150331_SRR1262922
Mar	31	2015	150331_SRR1264721
Mar	31	2015	150331_SRR1262915
Mar	31	2015	150331_SRR1262914
Mar	31	2015	150331_SRR1262910
Mar	31	2015	150331_SRR1262928
Mar	31	2015	150331_SRR1264716
Mar	31	2015	150331_SRR1262929
Mar	31	2015	150331_SRR1262916
Mar	31	2015	150331_SRR1264717
Mar	31	2015	150331_SRR1264710
Mar	31	2015	150331_SRR1262935
Mar	31	2015	150331_SRR1264723
Mar	31	2015	150331_SRR1262924
Mar	31	2015	150331_SRR1264711
Mar	31	2015	150331_SRR1264726
Mar	31	2015	150331_SRR1264719
Mar	31	2015	150331_SRR1264722
Mar	31	2015	150331_SRR1264720
Mar	31	2015	150331_SRR1264731
Mar	31	2015	150331_SRR1264724
Mar	31	2015	150331_SRR1264734
Apr	1	2015	150401_SRR1264737
Apr	1	2015	150401_SRR1264735
Apr	1	2015	150401_SRR1264736
Apr	1	2015	150401_SRR1264740
Apr	1	2015	150401_SRR1264741
Apr	1	2015	150401_SRR1264742
Apr	1	2015	150401_SRR1264744
Apr	1	2015	150401_SRR1264738
Apr	1	2015	150401_SRR1264749
Apr	1	2015	150401_SRR1264745
Apr	1	2015	150401_SRR1264750
Apr	1	2015	150401_SRR1264752
Apr	1	2015	150401_SRR1264754
Apr	1	2015	150401_SRR1264757
Apr	1	2015	150401_SRR1264760
Apr	1	2015	150401_SRR1264759
Apr	1	2015	150401_SRR1264755
Apr	1	2015	150401_SRR1264756
Apr	1	2015	150401_SRR1264762
Apr	1	2015	150401_SRR1264764
Apr	1	2015	150401_SRR1264761
Apr	1	2015	150401_SRR1264765
Apr	1	2015	150401_SRR1267636
Apr	1	2015	150401_SRR1264780
Apr	1	2015	150401_SRR1264779
Apr	1	2015	150401_SRR1264777
Apr	1	2015	150401_SRR1267640
Apr	1	2015	150401_SRR1264775
Apr	1	2015	150401_SRR1264774
Apr	1	2015	150401_SRR1264785
Apr	1	2015	150401_SRR1267628
Apr	1	2015	150401_SRR1264778
Apr	1	2015	150401_SRR1267641
Apr	1	2015	150401_SRR1264768
Apr	1	2015	150401_SRR1267632
Apr	1	2015	150401_SRR1264794
Apr	1	2015	150401_SRR1264792
Apr	1	2015	150401_SRR1267639
Apr	1	2015	150401_SRR1264781
Apr	1	2015	150401_SRR1267643
Apr	1	2015	150401_SRR1264766
Apr	1	2015	150401_SRR1264772
Apr	1	2015	150401_SRR1264789
Apr	1	2015	150401_SRR1264798
Apr	1	2015	150401_SRR1267647
Apr	1	2015	150401_SRR1264769
Apr	1	2015	150401_SRR1264790
Apr	1	2015	150401_SRR1264795
Apr	1	2015	150401_SRR1267646
Apr	1	2015	150401_SRR1267651
Apr	2	2015	150331_SRR1264733
Apr	2	2015	150402_SRR1267692
Apr	2	2015	150402_SRR1267678
Apr	2	2015	150402_SRR1267652
Apr	2	2015	150402_SRR1267695
Apr	2	2015	150402_SRR1267680
Apr	2	2015	150402_SRR1267712
Apr	2	2015	150402_SRR1267697
Apr	2	2015	150402_SRR1267682
Apr	2	2015	150402_SRR1267709
Apr	2	2015	150402_SRR1267726
Apr	2	2015	150402_SRR1267704
Apr	2	2015	150402_SRR1267685
Apr	2	2015	150402_SRR1267679
Apr	2	2015	150402_SRR1267691
Apr	2	2015	150402_SRR1267696
Apr	2	2015	150402_SRR1267727
Apr	2	2015	150402_SRR1267866
Apr	2	2015	150402_SRR1267693
Apr	2	2015	150402_SRR1267720
Apr	2	2015	150402_SRR1267713
Apr	2	2015	150402_SRR1267861
Apr	2	2015	150402_SRR1267831
Apr	2	2015	150402_SRR1267849
Apr	2	2015	150402_SRR1267714
Apr	2	2015	150402_SRR1267832
Apr	2	2015	150402_SRR1267850
Apr	2	2015	150402_SRR1267730
Apr	2	2015	150402_SRR1267874
Apr	2	2015	150402_SRR1267862
Apr	2	2015	150402_SRR1267840
Apr	2	2015	150402_SRR1267833
Apr	2	2015	150402_SRR1267884
Apr	2	2015	150402_SRR1267686
Apr	2	2015	150402_SRR1267876
Apr	2	2015	150402_SRR1267883
Apr	2	2015	150402_SRR1267887
Apr	2	2015	150402_SRR1268009
Apr	2	2015	150402_SRR1268015
Apr	2	2015	150402_SRR1267846
Apr	2	2015	150402_SRR1267875
Apr	2	2015	150402_SRR1268010
Apr	2	2015	150402_SRR1267734
Apr	2	2015	150402_SRR1267872
Apr	2	2015	150402_SRR1268013
Apr	2	2015	150402_SRR1267880
Apr	2	2015	150402_SRR1268007
Apr	2	2015	150402_SRR1268014
Apr	2	2015	150402_SRR1267881
Apr	2	2015	150402_SRR1268008
Apr	2	2015	150402_SRR1267676
Apr	3	2015	150403_SRR1268024
Apr	3	2015	150403_SRR1268027
Apr	3	2015	150403_SRR1268029
Apr	3	2015	150403_SRR1268020
Apr	3	2015	150403_SRR1268035
Apr	3	2015	150403_SRR1268032
Apr	3	2015	150403_SRR1268041
Apr	3	2015	150403_SRR1268033
Apr	3	2015	150403_SRR1268047
Apr	3	2015	150403_SRR1268043
Apr	3	2015	150403_SRR1268048
Apr	3	2015	150403_SRR1268039
Apr	3	2015	150403_SRR1268045
Apr	3	2015	150403_SRR1268023
Apr	3	2015	150403_SRR1268022
Apr	3	2015	150403_SRR1268040
Apr	3	2015	150403_SRR1268021
Apr	3	2015	150403_SRR1268026
Apr	3	2015	150403_SRR1268016
Apr	3	2015	150403_SRR1268036
Apr	3	2015	150403_SRR1268037
Apr	3	2015	150403_SRR1268044
Apr	3	2015	150403_SRR1268038
Apr	3	2015	150403_SRR1268028
Apr	3	2015	150403_SRR1268034
Apr	3	2015	150403_SRR1268025
Apr	3	2015	150403_SRR1268046
Apr	3	2015	150403_SRR1268031
Apr	3	2015	150403_SRR1268018
Apr	3	2015	150403_SRR1268019
Apr	3	2015	150403_SRR1268053
Apr	3	2015	150403_SRR1268050
Apr	3	2015	150403_SRR1268117
Apr	3	2015	150403_SRR1268113
Apr	3	2015	150403_SRR1268132
Apr	3	2015	150403_SRR1268121
Apr	3	2015	150403_SRR1268126
Apr	3	2015	150403_SRR1268030
Apr	3	2015	150403_SRR1268128
Apr	3	2015	150403_SRR1268115
Apr	3	2015	150403_SRR1268114
Apr	3	2015	150403_SRR1268133
Apr	3	2015	150403_SRR1268118
Apr	3	2015	150403_SRR1268120
Apr	3	2015	150403_SRR1268017
Apr	3	2015	150403_SRR1268116
Apr	3	2015	150403_SRR1268124
Apr	3	2015	150403_SRR1268055
Apr	3	2015	150403_SRR1268119
Apr	3	2015	150403_SRR1268054
Apr	3	2015	150403_SRR1271891
Apr	3	2015	150403_SRR1271898
Apr	3	2015	150403_SRR1268162
Apr	3	2015	150403_SRR1268141
Apr	3	2015	150403_SRR1271893
Apr	3	2015	150403_SRR1268158
Apr	3	2015	150403_SRR1268152
Apr	3	2015	150403_SRR1268140
Apr	3	2015	150403_SRR1271899
Apr	3	2015	150403_SRR1268144
Apr	3	2015	150403_SRR1271889
Apr	3	2015	150403_SRR1271902
Apr	3	2015	150403_SRR1268139
Apr	3	2015	150403_SRR1271890
Apr	3	2015	150403_SRR1271939
Apr	3	2015	150403_SRR1271910
Apr	3	2015	150403_SRR1271909
Apr	3	2015	150403_SRR1268135
Apr	3	2015	150403_SRR1271900
Apr	3	2015	150403_SRR1271907
Apr	3	2015	150403_SRR1268160
Apr	3	2015	150403_SRR1271895
Apr	3	2015	150403_SRR1271938
Apr	3	2015	150403_SRR1268149
Apr	3	2015	150403_SRR1271903
Apr	3	2015	150403_SRR1271937
Apr	3	2015	150403_SRR1271904
Apr	3	2015	150403_SRR1271925
Apr	3	2015	150403_SRR1271915
Apr	3	2015	150403_SRR1271916
Apr	3	2015	150403_SRR1271920
Apr	3	2015	150403_SRR1271923
Apr	3	2015	150403_SRR1271905
Apr	3	2015	150403_SRR1271928
Apr	3	2015	150403_SRR1271933
Apr	3	2015	150403_SRR1271931
Apr	3	2015	150403_SRR1271922
Apr	3	2015	150403_SRR1271912
Apr	3	2015	150403_SRR1271934
Apr	3	2015	150403_SRR1271913
Apr	3	2015	150403_SRR1271911
Apr	3	2015	150403_SRR1271940
Apr	3	2015	150403_SRR1271930
Apr	3	2015	150403_SRR1271944
Apr	3	2015	150403_SRR1271935
Apr	3	2015	150403_SRR1271932
Apr	3	2015	150403_SRR1271941
Apr	3	2015	150403_SRR1271917
Apr	6	2015	150406_SRR1286157
Apr	6	2015	150406_SRR1286178
Apr	6	2015	150406_SRR1286176
Apr	6	2015	150406_SRR1286167
Apr	6	2015	150406_SRR1286168
Apr	6	2015	150406_SRR1286180
Apr	6	2015	150406_SRR1286190
Apr	6	2015	150406_SRR1286165
Apr	6	2015	150406_SRR1286182
Apr	6	2015	150406_SRR1286155
Apr	6	2015	150406_SRR1286170
Apr	6	2015	150406_SRR1286159
Apr	6	2015	150406_SRR1286163
Apr	6	2015	150406_SRR1286173
Apr	6	2015	150406_SRR1286191
Apr	6	2015	150406_SRR1286162
Apr	6	2015	150406_SRR1286171
Apr	6	2015	150406_SRR1286151
Apr	6	2015	150406_SRR1286153
Apr	6	2015	150406_SRR1286175
Apr	6	2015	150406_SRR1286187
Apr	6	2015	150406_SRR1286200
Apr	6	2015	150406_SRR1287731
Apr	6	2015	150406_SRR1286214
Apr	6	2015	150406_SRR1286201
Apr	6	2015	150406_SRR1286154
Apr	6	2015	150406_SRR1286192
Apr	6	2015	150406_SRR1286211
Apr	6	2015	150406_SRR1287744
Apr	6	2015	150406_SRR1287738
Apr	6	2015	150406_SRR1286195
Apr	6	2015	150406_SRR1287747
Apr	6	2015	150406_SRR1286205
Apr	6	2015	150406_SRR1287742
Apr	6	2015	150406_SRR1287743
Apr	6	2015	150406_SRR1286204
Apr	6	2015	150406_SRR1286218
Apr	6	2015	150406_SRR1286158
Apr	6	2015	150406_SRR1287746
Apr	6	2015	150406_SRR1286212
Apr	6	2015	150406_SRR1286210
Apr	6	2015	150406_SRR1287752
Apr	6	2015	150406_SRR1287732
Apr	6	2015	150406_SRR1287735
Apr	6	2015	150406_SRR1287733
Apr	6	2015	150406_SRR1287750
Apr	6	2015	150406_SRR1287748
Apr	6	2015	150406_SRR1287739
Apr	6	2015	150406_SRR1287754
Apr	6	2015	150406_SRR1287751
Apr	6	2015	150406_SRR1287755
Apr	6	2015	150406_SRR1287756
Apr	6	2015	150406_SRR1287759
Apr	6	2015	150406_SRR1287760
Apr	6	2015	150406_SRR1287766
